movieId,title,genres
1837,Heist (2001),Crime|Drama
1678,Bounce (2000),Drama|Romance
440,Some Like It Hot (1959),Comedy|Crime
819,"Life Less Ordinary, A (1997)",Romance|Thriller
577,"Sex, Lies, and Videotape (1989)",Drama
105,Hackers (1995),Action|Adventure|Crime|Thriller
1923,xXx (2002),Action|Crime|Thriller
851,"Big Lebowski, The (1998)",Comedy|Crime
1499,Dog Day Afternoon (1975),Crime|Drama
2296,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
586,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
917,Rocky (1976),Drama
1216,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
1516,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
395,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
1178,Â¡Three Amigos! (1986),Comedy|Western
1881,We Were Soldiers (2002),Action|Drama|War
669,Heathers (1989),Comedy
241,"Age of Innocence, The (1993)",Drama
330,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
1217,SLC Punk! (1998),Comedy|Drama
2463,"Help, The (2011)",Drama
608,"Godfather: Part II, The (1974)",Crime|Drama
1428,Anna and the King (1999),Drama|Romance
580,Tie Me Up! Tie Me Down! (Â¡Ãtame!) (1990),Crime|Drama|Romance
758,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
2242,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
1615,Shaft (2000),Action|Crime|Thriller
2390,Bolt (2008),Action|Adventure|Animation|Children|Comedy
2310,Knocked Up (2007),Comedy|Drama|Romance
1575,Small Time Crooks (2000),Comedy|Crime
1376,Creepshow (1982),Horror
739,Ghosts of Mississippi (1996),Drama
1866,48 Hrs. (1982),Action|Comedy|Crime|Drama
56,Bed of Roses (1996),Drama|Romance
1115,Fletch (1985),Comedy|Crime|Mystery
627,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
462,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
1744,Bridget Jones's Diary (2001),Comedy|Drama|Romance
85,"Birdcage, The (1996)",Comedy
1850,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
354,Diabolique (1996),Drama|Thriller
1311,"Muse, The (1999)",Comedy
2356,Charlie Wilson's War (2007),Comedy|Drama|War
722,Batman Returns (1992),Action|Crime
144,French Kiss (1995),Action|Comedy|Romance
2028,Matchstick Men (2003),Comedy|Crime|Drama
2093,"Girl Next Door, The (2004)",Comedy|Romance
53,Friday (1995),Comedy
2035,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
1478,"Cutting Edge, The (1992)",Comedy|Drama|Romance
806,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
2105,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
391,Trainspotting (1996),Comedy|Crime|Drama
471,Around the World in 80 Days (1956),Adventure|Comedy
885,Bulworth (1998),Comedy|Drama|Romance
490,"Love Bug, The (1969)",Children|Comedy
345,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
1100,Meet Joe Black (1998),Romance
35,Dead Presidents (1995),Action|Crime|Drama
1558,Diner (1982),Comedy|Drama
1694,Chocolat (2000),Drama|Romance
664,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
629,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
491,Herbie Rides Again (1974),Adventure|Children|Comedy
2449,True Grit (2010),Western
168,Murder in the First (1995),Drama|Thriller
3,Waiting to Exhale (1995),Comedy|Drama|Romance
2155,Primer (2004),Drama|Sci-Fi
1230,Superman II (1980),Action|Sci-Fi
1570,Battlefield Earth (2000),Action|Sci-Fi
2453,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
2486,Django Unchained (2012),Action|Drama|Western
1274,Jules and Jim (Jules et Jim) (1961),Drama|Romance
1139,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
1633,What About Bob? (1991),Comedy
858,Fallen (1998),Crime|Drama|Fantasy|Thriller
1438,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
27,"City of Lost Children, The (CitÃ© des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
2014,Bad Boys II (2003),Action|Comedy|Crime|Thriller
1730,3000 Miles to Graceland (2001),Action|Thriller
83,Down Periscope (1996),Comedy
2485,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
175,LÃ©on: The Professional (a.k.a. The Professional) (LÃ©on) (1994),Action|Crime|Drama|Thriller
21,Assassins (1995),Action|Crime|Thriller
1232,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2222,Lord of War (2005),Action|Crime|Drama|Thriller|War
589,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
106,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller
2373,"Incredible Hulk, The (2008)",Action|Sci-Fi
1064,About Last Night... (1986),Comedy|Drama|Romance
2198,Constantine (2005),Action|Fantasy|Horror|Thriller
2429,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
649,Groundhog Day (1993),Comedy|Fantasy|Romance
2005,Whale Rider (2002),Drama
1854,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1771,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
574,"Grifters, The (1990)",Crime|Drama|Film-Noir
2336,Lars and the Real Girl (2007),Comedy|Drama
1151,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
2053,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
136,Drop Zone (1994),Action|Thriller
988,Peter Pan (1953),Animation|Children|Fantasy|Musical
932,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
674,Some Kind of Wonderful (1987),Drama|Romance
557,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
2473,Intouchables (2011),Comedy|Drama
2357,27 Dresses (2008),Comedy|Romance
1053,Rounders (1998),Drama
277,Kalifornia (1993),Drama|Thriller
533,Bonnie and Clyde (1967),Crime|Drama
1334,"Limey, The (1999)",Crime|Drama|Thriller
790,George of the Jungle (1997),Children|Comedy
937,Halloween (1978),Horror
1891,National Lampoon's Van Wilder (2002),Comedy
1440,"Hurricane, The (1999)",Drama
2305,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
896,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1122,Police Academy 2: Their First Assignment (1985),Comedy|Crime
1593,Prizzi's Honor (1985),Comedy|Drama|Romance
981,Blue Velvet (1986),Drama|Mystery|Thriller
1302,"Christmas Story, A (1983)",Children|Comedy
1480,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
1479,Of Mice and Men (1992),Drama
1437,Man on the Moon (1999),Comedy|Drama
2013,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
1070,Pecker (1998),Comedy|Drama
1704,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
319,Threesome (1994),Comedy|Romance
2458,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
2407,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
1669,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
1628,Footloose (1984),Drama
2326,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
545,"Christmas Carol, A (1938)",Children|Drama|Fantasy
1086,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
2182,Spanglish (2004),Comedy|Drama|Romance
230,Speed (1994),Action|Romance|Thriller
183,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
59,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance
1295,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
1360,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
1173,Peggy Sue Got Married (1986),Comedy|Drama
384,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
1443,"Girl, Interrupted (1999)",Drama
2398,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
1084,"Elephant Man, The (1980)",Drama
45,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
1796,Major League (1989),Comedy
1413,Jagged Edge (1985),Crime|Romance|Thriller
1473,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
1273,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama
1128,Very Bad Things (1998),Comedy|Crime
659,Highlander (1986),Action|Adventure|Fantasy
767,Selena (1997),Drama|Musical
80,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance
2266,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
1617,Chicken Run (2000),Animation|Children|Comedy
2374,WALLÂ·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
1177,Heartbreak Ridge (1986),Action|War
232,Timecop (1994),Action|Sci-Fi|Thriller
548,Rebel Without a Cause (1955),Drama
163,"Madness of King George, The (1994)",Comedy|Drama
1763,Swordfish (2001),Action|Crime|Drama
1488,City Lights (1931),Comedy|Drama|Romance
2294,DÃ©jÃ  Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
1835,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
1647,"Replacements, The (2000)",Comedy
1523,Guess Who's Coming to Dinner (1967),Drama
2496,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
1101,Runaway Train (1985),Action|Adventure|Drama|Thriller
1369,House on Haunted Hill (1999),Horror|Thriller
1524,Romeo Must Die (2000),Action|Crime|Romance|Thriller
850,Kundun (1997),Drama
1156,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
1454,"Goodbye Girl, The (1977)",Comedy|Romance
1951,Talk to Her (Hable con Ella) (2002),Drama|Romance
910,On the Waterfront (1954),Crime|Drama
1146,Rocky II (1979),Action|Drama
352,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
1096,"Siege, The (1998)",Action|Thriller
1206,Ravenous (1999),Horror|Thriller
2345,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
1933,Sweet Home Alabama (2002),Comedy|Romance
31,Carrington (1995),Drama|Romance
173,Once Were Warriors (1994),Crime|Drama
2487,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
657,Down by Law (1986),Comedy|Drama|Film-Noir
1721,Eddie Murphy Raw (1987),Comedy|Documentary
822,"Rainmaker, The (1997)",Drama
1585,Romeo and Juliet (1968),Drama|Romance
519,Looking for Richard (1996),Documentary|Drama
1353,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2106,Mean Girls (2004),Comedy
1106,Enemy of the State (1998),Action|Thriller
2280,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
2481,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
881,"Big Hit, The (1998)",Action|Comedy|Crime
1181,Blast from the Past (1999),Comedy|Romance
665,"Great Dictator, The (1940)",Comedy|Drama|War
871,"Object of My Affection, The (1998)",Comedy|Romance
854,Wag the Dog (1997),Comedy
558,"Howling, The (1980)",Horror|Mystery
335,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
921,Terms of Endearment (1983),Comedy|Drama
305,Serial Mom (1994),Comedy|Crime|Horror
2114,Dune (2000),Drama|Fantasy|Sci-Fi
603,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance
1396,Tora! Tora! Tora! (1970),Action|Drama|War
2484,Life of Pi (2012),Adventure|Drama|IMAX
2379,Step Brothers (2008),Comedy
1065,"Few Good Men, A (1992)",Crime|Drama|Thriller
108,Jury Duty (1995),Comedy
1411,"River Runs Through It, A (1992)",Drama
911,West Side Story (1961),Drama|Musical|Romance
1988,Anger Management (2003),Comedy
2497,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
1685,Proof of Life (2000),Drama
1502,"Taking of Pelham One Two Three, The (1974)",Action|Crime
1828,Riding in Cars with Boys (2001),Comedy|Drama
100,Desperado (1995),Action|Romance|Western
1563,Caddyshack (1980),Comedy
811,Chasing Amy (1997),Comedy|Drama|Romance
117,"Scarlet Letter, The (1995)",Drama|Romance
18,Money Train (1995),Action|Comedy|Crime|Drama|Thriller
935,Friday the 13th (1980),Horror|Mystery|Thriller
1133,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
1857,Witness for the Prosecution (1957),Drama|Mystery|Thriller
525,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
1779,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
36,Restoration (1995),Drama
2367,Iron Man (2008),Action|Adventure|Sci-Fi
429,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
1641,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
1962,Two Weeks Notice (2002),Comedy|Romance
1805,Uncle Buck (1989),Comedy
132,Circle of Friends (1995),Drama|Romance
477,"African Queen, The (1951)",Adventure|Comedy|Romance|War
547,Top Gun (1986),Action|Romance
42,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
860,"Replacement Killers, The (1998)",Action|Crime|Thriller
1705,State and Main (2000),Comedy|Drama
1709,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
2174,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
1739,Spy Kids (2001),Action|Adventure|Children|Comedy
1507,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
1481,Single White Female (1992),Drama|Thriller
1529,Inherit the Wind (1960),Drama
237,Street Fighter (1994),Action|Adventure|Fantasy
512,"Sound of Music, The (1965)",Musical|Romance
2079,Monster (2003),Crime|Drama
2024,American Splendor (2003),Comedy|Drama
1580,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
262,Fatal Instinct (1993),Comedy
1868,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
1965,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
993,Return to Oz (1985),Adventure|Children|Fantasy
2234,Saw II (2005),Horror|Thriller
2077,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
1952,Solaris (2002),Drama|Romance|Sci-Fi
1284,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
125,Under Siege 2: Dark Territory (1995),Action
278,Killing Zoe (1994),Crime|Drama|Thriller
940,Poltergeist (1982),Horror|Thriller
1032,St. Elmo's Fire (1985),Drama|Romance
112,Mallrats (1995),Comedy|Romance
1221,Entrapment (1999),Crime|Thriller
1475,"Mariachi, El (1992)",Action|Crime|Thriller|Western
1904,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
702,"Nightmare on Elm Street, A (1984)",Horror|Thriller
1711,Don't Tell Mom the Babysitter's Dead (1991),Comedy
2009,Hulk (2003),Action|Adventure|Sci-Fi
2000,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
737,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
2100,"Ten Commandments, The (1956)",Adventure|Drama
1797,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
1212,"Out-of-Towners, The (1999)",Comedy
1842,Breathless (Ã bout de souffle) (1960),Crime|Drama|Romance
2018,Seabiscuit (2003),Drama
2042,Mystic River (2003),Crime|Drama|Mystery
1662,Meet the Parents (2000),Comedy
2173,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
116,"Prophecy, The (1995)",Fantasy|Horror|Mystery
1233,Dracula (1931),Horror
780,Con Air (1997),Action|Adventure|Thriller
1581,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
325,Little Big League (1994),Comedy|Drama
972,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
1487,"Whole Nine Yards, The (2000)",Comedy|Crime
1803,Turner & Hooch (1989),Comedy|Crime
1886,And Your Mother Too (Y tu mamÃ¡ tambiÃ©n) (2001),Drama|Romance
249,Blown Away (1994),Action|Thriller
154,Just Cause (1995),Mystery|Thriller
1140,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
2341,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
1689,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
762,Private Parts (1997),Comedy|Drama
1970,"King of Comedy, The (1983)",Comedy|Drama
425,"Relic, The (1997)",Horror|Thriller
2363,"Bank Job, The (2008)",Action|Crime|Thriller
1429,Bicentennial Man (1999),Drama|Romance|Sci-Fi
678,"Unbearable Lightness of Being, The (1988)",Drama
1419,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
1050,Lifeboat (1944),Drama|War
13,Cutthroat Island (1995),Action|Adventure|Romance
2271,Babel (2006),Drama|Thriller
2442,127 Hours (2010),Adventure|Drama|Thriller
1035,"Avengers, The (1998)",Action|Adventure
2128,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
2061,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
66,Vampire in Brooklyn (1995),Comedy|Horror|Romance
2414,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
2054,Gothika (2003),Horror|Thriller
1269,"Killing, The (1956)",Crime|Film-Noir
1218,Pushing Tin (1999),Comedy
2478,Skyfall (2012),Action|Adventure|Thriller|IMAX
1161,Stepmom (1998),Drama
1303,Mickey Blue Eyes (1999),Comedy|Romance
1118,Gung Ho (1986),Comedy|Drama
2255,Volver (2006),Comedy|Drama
30,Babe (1995),Children|Drama
43,Mighty Aphrodite (1995),Comedy|Drama|Romance
1159,"Faculty, The (1998)",Horror|Sci-Fi
151,I.Q. (1994),Comedy|Romance
1614,Battleship Potemkin (1925),Drama|War
2421,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
453,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
37,Mortal Kombat (1995),Action|Adventure|Fantasy
1867,Dragon: The Bruce Lee Story (1993),Action|Drama
1905,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
2282,"Science of Sleep, The (La science des rÃªves) (2006)",Comedy|Drama|Fantasy|Romance
75,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical
1183,October Sky (1999),Drama
1477,Forever Young (1992),Drama|Romance|Sci-Fi
1546,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
2151,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
2469,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
700,Carrie (1976),Drama|Fantasy|Horror|Thriller
685,Field of Dreams (1989),Children|Drama|Fantasy
225,"Paper, The (1994)",Comedy|Drama
2403,"Girl with the Dragon Tattoo, The (MÃ¤n som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
2384,Burn After Reading (2008),Comedy|Crime|Drama
828,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy
1855,"Majestic, The (2001)",Comedy|Drama|Romance
2160,Saw (2004),Horror|Mystery|Thriller
682,"Killing Fields, The (1984)",Drama|War
333,Dances with Wolves (1990),Adventure|Drama|Western
480,Michael Collins (1996),Drama
2072,Big Fish (2003),Drama|Fantasy|Romance
1914,Look Who's Talking Now (1993),Children|Comedy|Romance
1110,"Celebration, The (Festen) (1998)",Drama
1785,Coming to America (1988),Comedy|Romance
2289,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
2389,Role Models (2008),Comedy
1836,"One, The (2001)",Action|Sci-Fi|Thriller
1589,For a Few Dollars More (Per qualche dollaro in piÃ¹) (1965),Action|Drama|Thriller|Western
1393,"Commitments, The (1991)",Comedy|Drama|Musical
537,Platoon (1986),Drama|War
1931,Secretary (2002),Comedy|Drama|Romance
1941,Saturday Night Fever (1977),Comedy|Drama|Romance
771,Romy and Michele's High School Reunion (1997),Comedy
1683,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
2071,"Last Samurai, The (2003)",Action|Adventure|Drama|War
2148,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
862,"Wedding Singer, The (1998)",Comedy|Romance
2408,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
587,Brazil (1985),Fantasy|Sci-Fi
110,Living in Oblivion (1995),Comedy
1501,"Searchers, The (1956)",Drama|Western
561,Private Benjamin (1980),Comedy
250,Body Snatchers (1993),Horror|Sci-Fi|Thriller
133,Clerks (1994),Comedy
1830,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
1426,"Last Picture Show, The (1971)",Drama
1945,Frida (2002),Drama|Romance
1706,Thirteen Days (2000),Drama|Thriller|War
550,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1281,"Little Shop of Horrors, The (1960)",Comedy|Horror
57,Screamers (1995),Action|Sci-Fi|Thriller
903,Pi (1998),Drama|Sci-Fi|Thriller
1444,My Dog Skip (1999),Children|Drama
1383,Spaceballs (1987),Comedy|Sci-Fi
114,"Net, The (1995)",Action|Crime|Thriller
1464,Patriot Games (1992),Action|Thriller
1405,Scrooged (1988),Comedy|Fantasy|Romance
613,"Quiet Man, The (1952)",Drama|Romance
2120,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
2347,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
2251,Thank You for Smoking (2006),Comedy|Drama
1381,Yojimbo (1961),Action|Adventure
1063,Toys (1992),Comedy|Fantasy
1399,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
555,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
567,Bob Roberts (1992),Comedy
1395,"Longest Day, The (1962)",Action|Drama|War
407,Kazaam (1996),Children|Comedy|Fantasy
194,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
1896,My Big Fat Greek Wedding (2002),Comedy|Romance
2352,"Bucket List, The (2007)",Comedy|Drama
1433,Topsy-Turvy (1999),Comedy|Drama|Musical
208,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
1592,"Fabulous Baker Boys, The (1989)",Drama|Romance
984,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
2277,Crank (2006),Action|Thriller
430,Singin' in the Rain (1952),Comedy|Musical|Romance
710,Jingle All the Way (1996),Children|Comedy
2368,Taken (2008),Action|Crime|Drama|Thriller
212,"Flintstones, The (1994)",Children|Comedy|Fantasy
1103,Sid and Nancy (1986),Drama
966,D2: The Mighty Ducks (1994),Children|Comedy
919,Ordinary People (1980),Drama
677,Gandhi (1982),Drama
223,Maverick (1994),Adventure|Comedy|Western
269,Hard Target (1993),Action|Adventure|Crime|Thriller
901,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
753,Kolya (Kolja) (1996),Comedy|Drama
1859,Black Hawk Down (2001),Action|Drama|War
1755,Pearl Harbor (2001),Action|Drama|Romance|War
831,"Jackal, The (1997)",Action|Thriller
485,"Glimmer Man, The (1996)",Action|Thriller
1398,"Verdict, The (1982)",Drama|Mystery
1258,"Blair Witch Project, The (1999)",Drama|Horror|Thriller
2113,Look Who's Talking Too (1990),Comedy|Romance
1005,"Outsiders, The (1983)",Drama
308,Short Cuts (1993),Drama
1225,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
1597,"Running Man, The (1987)",Action|Sci-Fi
373,Multiplicity (1996),Comedy
1459,Alive (1993),Drama
1634,Breaker Morant (1980),Drama|War
1556,American Psycho (2000),Crime|Horror|Mystery|Thriller
39,How to Make an American Quilt (1995),Drama|Romance
123,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance
2369,"Fall, The (2006)",Adventure|Drama|Fantasy
918,Kramer vs. Kramer (1979),Drama
369,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
318,Terminal Velocity (1994),Action|Mystery|Thriller
1346,"Dirty Dozen, The (1967)",Action|Drama|War
1373,"Bone Collector, The (1999)",Thriller
2037,Boyz N the Hood (1991),Crime|Drama
2034,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
1145,Cocoon: The Return (1988),Comedy|Sci-Fi
588,Aliens (1986),Action|Adventure|Horror|Sci-Fi
418,"Spitfire Grill, The (1996)",Drama
1998,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
1328,"Mystery, Alaska (1999)",Children|Comedy
2283,Apocalypto (2006),Adventure|Drama|Thriller
1316,American Beauty (1999),Comedy|Drama
1448,Dead Calm (1989),Thriller
1553,Predator (1987),Action|Sci-Fi|Thriller
1007,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
2402,"I Love You, Man (2009)",Comedy
2262,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
