movieId,userId,tag
818,775,dystopia
803,548,directorial debut
2201,814,Rosario Dawson
1968,333,oscar
2441,548,aging
791,613,seen at the cinema
269,176,Lance Henriksen
36,531,historical
2297,370,World War II
205,654,drag queen movie
1903,758,Samuel L. Jackson
1197,11,"""damn dirty apes"""
2266,548,big budget
1932,223,anime
1193,821,dystopia
1421,54,deliberate
1323,370,screenwriter:John Boorman
2111,815,gyrocopter
609,64,Stanley Kubrick
2360,815,To See
261,435,Marco Brambilla
642,168,Kubrick
862,206,funny
2371,592,motorcycle
2250,766,philosophy
2417,617,gore
537,590,R
864,84,Jack Nicholson
2007,127,British
127,548,post-apocalyptic
176,111,Samuel L. Jackson
507,640,musical
1954,54,quirky
100,307,organized crime
580,815,mentally disturbed rejoining society
587,118,classic
2291,538,senses
2215,46,aliens
891,448,adventure
1727,54,nocturnal
1751,45,1980s
2247,111,USA film registry
176,467,Samuel L. Jackson
176,603,violent
1301,821,based on a book
40,815,sins
698,814,Martin Scorsese
727,163,Erika Eleniak
453,133,aliens
2306,680,space
563,787,reviewed
1225,53,librarians
2457,678,teen romance
1067,111,Russell Crowe
1866,460,Nick Nolte
2237,701,Keira Knightley
1905,289,Al Pacino
1262,831,paranormal
1439,380,serial killer
688,424,Indie
2039,111,Nicolas Cage
836,548,Christianity
2077,594,Vietnam
1917,754,gangsters
1832,249,dreamlike
392,586,bad movie
2185,11,documentary critique
2435,775,Los Angeles
1631,435,Best of Rotten Tomatoes: All Time
1657,249,Parker Posey
2338,52,tense
2384,370,R:violence
127,300,steampunk
2430,435,Matthew Vaughn
953,300,70mm
2317,786,stylized
1995,680,spelling bee
152,122,Brilliant
118,54,lurid
2461,11,See:Dirty Dancing (1987)
2285,258,violence
2475,370,R:sci-fi violence including some intense images
2226,815,Sometimes Marriage Makes You Wanna Forget Why The Hell You Said YES
466,775,screwball comedy
0,670,toys
864,90,Jack Nicholson
54,678,Salma Hayek
2044,52,Quentin Tarantino
2371,757,archaeology
1821,458,Christmas
599,761,DVD-Video
1832,604,Patrick Swayze
2313,680,beautiful
654,249,quirky
2394,114,revenge
2419,678,violence
2237,370,father daughter relationship
626,289,American Civil War
114,64,Sandra Bullock
2245,370,politics
2400,680,Dakota Fanning
1832,670,enigmatic
2254,289,Bruce Willis
1516,370,Golden Harvest
1930,424,German
665,548,satire
933,424,franchise
2268,212,sg
2291,821,historical
2484,775,deceptive
984,761,BD-Video
1087,815,grandparents
2092,71,Owen Wilson
2070,423,IMMIGRANT LIFE
189,426,drama
213,11,related:Forrest Gump
642,814,Jack Nicholson
2001,678,predictable
1599,766,thought-provoking
2,435,Howard Deutch
1601,815,boomerang
499,194,montage
818,548,intelligent
728,68,Speilberg
1076,643,Saturday Night Live
521,374,shakespeare
1923,775,action
728,848,spielberg
2416,424,Helena Bonham Carter
1565,448,visually appealing
2403,448,characters
1336,133,cyberpunk
1167,548,mad scientist
1180,11,plot point:time is short
2225,532,captain
2408,11,slashy
1690,702,stock market
910,761,BD-R
1832,182,alternate timeline
1161,424,terminal illness
1753,699,Quirky
2186,825,Keanu Reeves
2397,815,heart attack
337,670,whimsical
1682,697,atmospheric
2392,176,campy
2453,52,twist ending
213,370,author:Winston Groom
930,670,muppets
1457,11,protagonist is teacher
2226,815,animated Opera
2122,111,not as good as the first
1656,594,factory
2443,528,heel face turn
571,54,enigmatic
654,122,time travel
2108,684,owned
2454,528,comic book
619,716,gritty
1052,538,train
108,435,John Fortenberry
1529,761,BD-R
2214,424,future
945,11,subgenre:cop buddies
906,122,German perspective
1518,448,ninja
176,88,John Travolta
2250,561,dystopia
721,325,whales
1273,786,freedom
1895,133,one of the greatest overlooked films
2133,52,Rachel McAdams
2224,825,Below R
2410,548,robots
2186,370,Woody Harrelson
1438,810,space opera
2468,702,based on a book
2426,451,rape (implied)
1515,674,film noir
2427,809,island
2480,370,Seen 2012
1419,54,fanciful
855,548,steampunk
378,289,Sean Connery
1848,414,great soundtrack
2376,424,anti-hero
1892,435,Akira Kurosawa
696,821,Boris Karloff
1355,88,Brad Pitt
619,594,submarine
332,766,sci-fi
2416,548,magic
27,435,Marc Caro
2120,775,The Maltese Falcon
176,715,Jules
2156,138,Trey Parker
2145,342,love story
1230,775,superhero
2300,249,action spoof
459,198,murder
1438,810,aliens
2356,370,CIA
1835,713,Pixar
2297,370,AFI Movie of the Year
707,223,Based on a TV show
1792,163,Time Travel
1563,548,teen
301,548,true story
176,249,original
698,300,stalker
42,370,heist
2173,569,Marvel
1687,111,planes
74,144,Bechdel Test:Pass
422,586,classical
1383,761,Super 1.85 Blow-Up
455,53,Hitchcock
601,337,dark
2046,289,not funny
1806,435,Danny DeVito
1354,326,Christmas
292,548,acting debut
695,326,vampires
2062,300,coming of age
638,11,quote:`we don't need no steenkin badges'
2479,424,sci-fi
1144,761,Spherical Blow-Up
1663,571,disturbing
1343,548,civil rights
1005,428,Stay gold
1253,558,Will Smith
2448,367,Amy Adams
964,709,World War II
1992,761,BD-R
868,815,mask
1390,548,Christianity
2465,775,superhero
567,761,DVD-Video
546,548,sports
2419,670,post-apocalyptic
2295,749,England
1921,801,ridiculous
2200,761,IMAX DMR
997,696,dystopia
2162,828,Pixar
386,11,significant character in a wheelchair
1534,821,magic
1985,300,stupid plot
40,370,serial killer
437,54,atmospheric
2429,678,dragons
2467,548,France
2051,467,Emma Thompson
629,740,Coen Brothers
2114,548,based on a book
1402,326,visually appealing
593,68,Kubrick
1499,435,Sidney Lumet
2288,300,christianity
1391,815,memasa's movies
2270,370,Seen 2006
1248,548,redhead
1293,435,Jerry Zucker
1371,645,fantasy world
2342,808,sure thing
1848,37,fairy tale
1270,814,Kirk Douglas
2355,424,Daniel Day-Lewis
616,514,Diane Keaton
997,775,cyberpunk
287,111,families
2192,52,Joel Schumacher
2414,2,stop using useless characters for filler
392,775,rousing
2465,809,war
1029,590,puppets
1530,249,hopeful
1248,326,visually appealing
1316,54,irreverent
2469,163,Christian Bale
499,88,underdogs
40,815,envy
2467,702,Jude Law
1980,548,fraternity
2326,50,Robert Ludlum
45,793,writing
1743,678,Johnny Depp
686,775,Rudyard Kipling
1798,424,Hank Azaria
1862,548,Oscar (Best Actress)
2300,11,parody
2057,370,modem
168,435,Marc Rocco
919,821,depression
1556,414,psychology
2358,436,New York City
2285,809,stylized
2089,138,Sadistic
2435,809,dreamlike
782,526,DC Comics
951,702,visionary
2265,370,magazines
1999,538,retro
2371,370,indiana jones
562,54,goofy
2483,424,Robert De Niro
905,810,so bad it's funny
2351,370,PG13
73,548,golf
583,214,stoner comedy
2434,435,Jason Segel
2426,388,books
2043,141,George Clooney
2179,749,based on a book
1660,484,miniaturization
2236,16,multiple storylines
2095,858,zombie
1407,815,economic depression
845,613,seen at the cinema
2210,46,aliens
917,699,Inspirational
716,64,William Shatner
642,326,psychological
372,127,surreal
2194,330,Ben Stiller
662,821,spoof
2349,300,vampire
2292,670,London
1693,548,ensemble cast
1235,473,Catchy Score
642,809,suspense
1952,775,pseudo-philosophical
2422,300,thriller
618,370,author:Arkadi Strugatsky
2425,809,England
825,54,campy
2339,414,politics
1560,144,psychological thriller
2237,467,Rosamund Pike
1409,761,CLV
2288,815,overrated
2049,249,unsatisfying
473,54,humorous
2343,680,Mia Farrow
540,370,1960s
2262,775,ice skating
597,696,sci-fi
1316,319,great acting
351,88,courtroom drama
1568,548,imdb top 250
2367,678,action
2482,775,crude humor
1235,761,BD-Video
964,766,disturbing
2383,548,Sweden
804,548,nudity (topless)
905,810,Bela Lugosi
2464,761,BD-R
2366,342,characters
1755,330,Jennifer Garner
1998,766,thought-provoking
1601,831,dystopia
1462,11,SNL alums
2206,548,Africa
422,594,Mafia
470,63,Cary Grant
2181,370,R:sexuality
1889,831,Jodie Foster
1799,590,dark comedy
1355,342,action
289,141,Pat Morita
643,50,unlikely friendships
1648,319,gore
2187,811,Morgan Freeman
1461,258,music
1355,548,great acting
973,141,Lindsay Lohan
1982,508,multicultural
2278,289,Edward Norton
579,815,National Film Registry
1848,809,beautifully filmed
2424,435,James Cameron
2418,424,man versus machine
917,323,My favourite character
2465,370,government agent
785,122,John Woo
1592,761,Betamax
2378,176,Jackie Earle Haley
2449,815,teenage girl
2159,426,creepy
2321,370,adapted from:comic
2243,538,30s
903,815,New York City
437,63,Ingrid Bergman
1737,370,twist ending
1911,180,need to own
584,594,I am your father
654,122,Christopher Lloyd
2349,163,Will Smith
714,548,based on a book
2284,100,not funny
2215,516,quirky
911,548,based on a play
1214,141,Michael Vartan
2122,370,animation
2204,138,Matt Dillon
2033,809,quirky
2386,90,Clint Eastwood
1656,815,self-sacrifice
54,133,vampire
864,414,Comedy
788,300,Demi Moore
2191,54,sweeping
2266,545,Keira Knightley
1285,594,ghosts
2321,548,based on a TV show
2051,424,Keira Knightley
2435,206,thought-provoking
1823,119,nonlinear
2061,815,field trip
2094,548,based on a book
2449,424,remake
2339,716,politics
1752,821,anachronism
984,548,2D animation
2184,370,R:sexuality
536,52,notable soundtrack
438,141,Eva Marie Saint
2012,163,Johnny Depp
2194,289,not funny
1508,435,Jean Negulesco
105,122,hacking
1365,289,Roger Moore
2301,821,Robert Downey Jr.
2102,37,atmospheric
1234,761,DVD-R
2062,448,lesbian
2400,637,Dakota Fanning
2286,249,ensemble cast
513,548,imdb top 250
1465,380,Action
378,532,Alcatraz
1255,300,stupid
684,289,cult film
2446,775,great performances
391,750,heroin
2226,2,Tim Burton Hits Another One Out Of The Cemetery
2256,548,directorial debut
1355,721,philosophical
2232,841,scenic
940,578,Ghosts
562,296,Monty Python
1345,548,nudity (topless)
1737,249,violence
2270,815,Gay Character
2072,52,twist ending
591,815,National Film Registry
2495,761,IMAX DMR
1355,98,mental illness
213,88,Tom Hanks
2472,11,adapted from:book
1355,98,social commentary
618,370,Seen 2007
184,418,3.5
1917,814,Tom Hanks
2360,319,black comedy
785,370,action packed
2096,548,Oscar (Best Writing - Screenplay Written Directly for the Screen)
601,197,tense
1236,548,based on a book
1869,258,prison escape
142,116,Rosie in leather
1426,54,elegiac
2364,226,action
454,45,classic
544,206,Steven Spielberg
1400,473,Inspiring
1793,324,Jim Carrey
2250,696,sci-fi
916,54,atmospheric
323,37,Patricia Arquette
2027,54,rousing
2088,619,Michelle Trachtenberg
1988,90,Adam Sandler
339,11,plot:client falls in love with sex worker
771,54,irreverent
543,258,friendship
2109,64,Bruce Lee
2045,370,courtroom
1325,54,satirical
1559,643,Oscar (Best Cinematography)
2085,54,SUCCESS IS THE BEST REVENGE
568,586,classical
1876,548,nudity (topless)
1284,370,PG:mild language
1847,414,social commentary
2309,424,adapted from:comic
2168,180,need to own
1336,303,cyberpunk
1094,370,friendship
2463,11,protagonist is writer
168,11,courtroom setting
2297,198,Clint Eastwood
1848,212,movie to see
1063,548,business
752,594,mental illness
373,326,Michael Keaton
960,761,Betamax
1834,424,Billy Bob Thornton
2289,814,Michael Caine
1355,561,dark comedy
655,163,Mary Stuart Masterson
1255,548,high school
1972,249,invigorating
2486,128,Samuel L. Jackson
722,11,adapted from:comic
2220,249,tense
446,11,notable:taxi driver (scene)
2289,727,ummarti2006
2194,249,funny moments
1446,629,Steve McQueen
2251,370,independent film
1709,398,lindsay crouse
2215,370,Saturn Award (Best Supporting Actress)
2337,841,twist
1954,814,Meryl Streep
2181,809,Korea
448,33,Judy Garland
2488,592,space travel
2333,37,great soundtrack
1958,767,adapted from:book
1136,143,Geoffrey Rush
1397,11,BFI modern classic
1316,815,library
320,176,animated
631,514,Dustin Hoffman
2240,526,Biography
1826,293,serial killer
1380,775,trains
1410,787,Encore
270,122,parody
752,729,johnny depp
452,839,The greatest
914,141,Shani Wallis
2489,761,IMAX DMR 3-D
574,435,Stephen Frears
2019,139,crappy yet better than previous two
352,111,not as good as the first
2324,369,Robert De Niro
2469,775,Bane's voice
562,758,Terry Gilliam
1948,815,broomstick
1995,680,competition
1869,548,Alexandre Dumas
1596,307,aliens
1482,565,Nudity (Topless)
1766,548,love triangles
992,141,Linda Larkin
454,138,sociopath
1274,370,Janus 50
835,548,slavery
320,54,merry
2292,833,James Bond
535,138,abortion
150,594,Beethoven
2273,548,sports
67,206,violence
350,604,murder
1986,52,Joel Schumacher
2353,37,poorly written songs
284,548,gangsters
1693,801,Brad Pitt
276,775,Suspense
2263,837,Pixar
1991,370,athlete
335,196,serial killer
1568,214,violent
2160,143,detective
2012,548,pirates
2256,370,stylized
851,702,Cult classic
88,163,Mark Wahlberg
2284,414,satire
1298,548,being a kid again
562,670,Monty Python
988,11,adapted from:book
40,548,Christianity
643,300,autumnal
2136,562,dark hero
2237,370,chick flick
2209,370,DC
1044,326,long takes
753,815,funeral
1387,163,Jamie Lee Curtis
2021,289,Colin Farrell
2162,702,Pixar
2106,487,suprisingly clever
1955,697,gunfight
2301,88,long
765,815,death wish
1846,569,heist
1975,11,sketch comedy
2232,370,Thanksgiving
1727,370,Seen 2006
2241,37,murder mystery
335,831,Hannibal Lecter
961,424,Martin Scorsese
187,732,Not Michael Shanks and RDA
469,775,snappy banter
91,613,watched 1995
2456,528,Marvel
1049,761,CLV
476,54,paranoid
1381,594,samurai
2487,370,Christmas
2082,824,Bibliothek
686,548,colonialism
335,815,psychiatrist
606,370,AFI 100
2444,571,creepy
1737,448,memory
1136,435,John Madden
988,370,crocodile
2412,809,Zach Galifianakis
2266,160,pirates
912,211,Honor
190,548,directorial debut
845,111,time travel
2125,670,Daniel Radcliffe
2424,206,drama
1112,815,giant monster
550,370,animals
195,761,CLV
544,122,classic
2288,414,social commentary
530,815,To See
885,435,Warren Beatty
386,99,cold war
1337,435,Lawrence Kasdan
796,766,Mel Gibson
1490,815,teacher student relationship
1593,11,protagonist is an assassin
1991,424,Patricia Arquette
2304,774,hilarious
2465,457,product placement
475,761,DVD-Video
2334,370,India
1285,678,unpredictable
386,814,Stanley Kubrick
1467,761,Panavision Super 70
2405,138,violence
422,194,boring
2157,809,not remotely scary
1108,815,loner
1650,648,comedy
974,747,toilet humour
2435,801,visually appealing
2059,424,disturbing
2251,370,R:some sexual content
381,775,overrated
2292,370,Montenegro
521,11,adapted from:play
2485,52,soundtrack
313,196,assassin
1907,370,author:Robert Ludlum
129,68,girlie movie
2459,809,car chase
2180,841,Jean-Pierre Jeunet
1188,176,music
584,236,Carrie Fisher
1727,629,Hong Kong
431,548,AFI 100
593,423,psychedelic
1568,361,Rome
601,54,claustrophobic
729,796,franchise
40,613,Top 10 ever
1096,825,R
91,111,bank robbery
1848,5,_jur
1945,815,1940s
2406,424,Kevin Spacey
2266,775,definitley not as good as first
1248,303,artistic
336,761,CLV
1357,424,road trip
754,766,quotable
905,809,campy
180,548,guns
2159,351,disturbing
1087,659,loneliness
1097,11,sport:American football
1600,548,motorcycle
8,307,espionage
1786,831,Steve Martin
1436,702,Al Pacino
2129,548,quirky
1152,114,Nudity (Topless)
1050,348,den havde nogle virkelig gode sceancer kÃÂ¸rende for sig
984,761,CAV
129,52,conversation
2215,258,black comedy
535,138,guilty pleasure
924,548,mental illness
2109,548,martial arts
177,548,Catholicism
1253,11,subgenre:steampunk
80,200,good music
1210,307,dystopia
40,561,Kevin Spacey
259,435,Ivan Reitman
651,370,adapted from:book
829,809,small town
2478,52,focused
2411,249,talking animals
523,122,Robert De Niro
189,435,Frank Darabont
2353,716,Tim Burton
2405,561,Quentin Tarantino
2415,680,artistic
270,325,Charlie Sheen
1655,54,warm
903,766,mathematics
1832,183,surreal
565,411,based on a book
133,370,quirky
1035,63,Based on a TV show
8,548,espionage
415,831,country house
636,370,rape victim
448,761,DVD-Video
157,810,noise in space
2285,319,stylized
2337,342,mystery
2339,815,melancholy
392,609,alien invasion
1336,11,murder
1669,548,martial arts
639,331,cult classic
2285,700,fantasy
1920,852,ludicrous
2145,249,sweet
1261,398,Bill Murray
2407,761,BD-Video
1039,680,sweet
958,567,Criterion
1204,548,drugs
2066,54,lavish
107,548,corruption
564,199,funny
589,54,TREASURE HUNTS
952,548,alternate reality
189,326,thought-provoking
1383,111,John Candy
1406,206,comedy
2342,815,Movielens QuickPick
1044,11,scary
2338,52,boring
80,815,on dvr
622,337,existentialism
1344,435,Joshua Logan
2408,37,revenge
222,716,Jim Carrey being Jim Carrey
1203,188,Scary Movies To See on Halloween
634,11,setting:POW camp
2411,764,feel good movie
152,569,Tom Cruise
1072,761,70mm
2383,548,based on a book
997,761,Super Panavision 70
845,300,atmospheric
1980,88,not funny
840,688,not as good as the first
2249,613,seen at the cinema
2424,660,graphics
1996,815,manipulation
1484,370,teacher changing lives
2030,737,Melancholic
921,370,tear jerker
1105,761,BD-R
2425,680,Jude Law
624,678,artificial intelligence
2226,815,gothic
476,326,zombies
404,141,Robert Duvall
2474,52,clever
1580,548,James Bond
219,176,coming of age
2250,370,DC Comics
1334,435,Steven Soderbergh
1693,448,Hilarious
1380,206,American Civil War
1086,525,magic
2317,421,dialogue
163,548,royalty
1210,274,artificial intelligence
1355,538,violence
2136,548,big budget
5,370,guns
753,370,cellos
1959,236,David Wenham
2444,424,Natalie Portman
1512,548,National Lampoon
1060,815,father daughter relationship
605,54,stylized
2415,809,office
2063,176,dreamlike
568,11,Jamie's Dad's favourites
2310,236,Seth Rogen
2376,825,Below R
2448,811,Massachusetts
1703,594,pageant
1854,421,fantasy
1431,837,Disney
1074,176,fantasy
1903,775,Samuel L. Jackson
1626,739,satire
238,307,immortality
1210,526,cyberpunk
593,414,surreal
454,11,"""bitchy"""
1770,448,street race
662,831,imdb top 250
2255,370,Spain
805,548,Buddhism
464,594,ghosts
1153,206,martial arts
725,814,John Travolta
2137,303,dialogue
1939,467,Naomi Watts
348,761,BD-Video
2239,370,adapted from:book
2305,63,Robert Rodriguez
564,617,funny
2163,141,Brendan King
1146,176,ego
2135,643,remake
2344,258,excellent script
2310,11,slackers
606,590,horror
753,815,spinning top
624,337,romance
2450,775,pseudo-philosophical
2438,122,computers
633,258,assassin
1233,815,good versus evil
343,40,classic
587,424,Terry Gilliam
